datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h,cloud_opacity
2013-03-25 00:30:00,83.834,21.7,83.0,11.2,0.0
2013-03-25 01:00:00,83.31,21.2,72.0,7.6,0.0
2013-03-25 01:30:00,74.724,20.7,70.0,5.4,0.0
2013-03-25 02:00:00,72.008,20.2,66.0,11.2,0.0
2013-03-25 02:30:00,70.888,19.7,66.0,16.6,0.0
2013-03-25 03:00:00,69.65400000000001,19.7,56.0,16.6,0.0
2013-03-25 03:30:00,69.346,20.4,50.0,11.2,0.0
2013-03-25 04:00:00,54.362,20.0,54.0,5.4,0.0
2013-03-25 04:30:00,55.638,19.3,57.0,11.2,0.0
2013-03-25 05:00:00,53.4,20.0,53.0,13.0,0.0
2013-03-25 05:30:00,58.34,19.6,55.0,13.0,0.0
2013-03-25 06:00:00,60.4,18.6,60.0,11.2,3.5
2013-03-25 06:30:00,73.084,19.2,57.0,14.8,11.5
2013-03-25 07:00:00,78.44800000000001,19.6,56.0,14.8,12.6
2013-03-25 07:30:00,92.482,21.4,53.0,14.8,9.8
2013-03-25 08:00:00,91.49600000000001,21.8,55.0,13.0,9.2
2013-03-25 08:30:00,66.49000000000001,23.0,59.0,9.4,9.4
2013-03-25 09:00:00,44.848000000000006,24.0,68.0,16.6,3.0
2013-03-25 09:30:00,12.234000000000009,24.0,70.0,24.1,0.0
2013-03-25 10:00:00,-4.843999999999994,24.3,68.0,27.7,0.2
2013-03-25 10:30:00,-22.92,24.7,70.0,27.7,2.7
2013-03-25 11:00:00,-34.394000000000005,24.6,68.0,25.9,5.0
2013-03-25 11:30:00,-53.855999999999995,25.4,68.0,22.3,0.6
2013-03-25 12:00:00,-61.66000000000001,25.0,68.0,27.7,0.0
2013-03-25 12:30:00,-65.62599999999999,24.8,68.0,25.9,0.1
2013-03-25 13:00:00,-54.70000000000002,25.3,65.0,24.1,4.0
2013-03-25 13:30:00,-53.66799999999999,25.8,67.0,24.1,0.6
2013-03-25 14:00:00,-60.05999999999999,24.8,71.0,24.1,0.0
2013-03-25 14:30:00,-56.19600000000001,24.9,72.0,24.1,0.0
2013-03-25 15:00:00,-52.414,24.5,75.0,24.1,0.0
2013-03-25 15:30:00,-42.146,24.5,76.0,22.3,1.9
2013-03-25 16:00:00,-23.840000000000003,24.5,75.0,20.5,13.1
2013-03-25 16:30:00,13.188000000000002,24.3,77.0,18.4,14.1
2013-03-25 17:00:00,50.182,24.2,77.0,18.4,6.3
2013-03-25 17:30:00,92.22400000000002,23.9,81.0,14.8,0.0
2013-03-25 18:00:00,135.548,24.1,74.0,13.0,0.0
2013-03-25 18:30:00,142.88,23.6,80.0,9.4,0.0
2013-03-25 19:00:00,156.54,23.3,81.0,11.2,0.0
2013-03-25 19:30:00,148.718,23.1,77.0,13.0,0.0
2013-03-25 20:00:00,158.792,23.1,79.0,11.2,0.0
2013-03-25 20:30:00,150.524,22.9,83.0,11.2,0.0
2013-03-25 21:00:00,149.642,22.8,86.0,9.4,0.0
2013-03-25 21:30:00,140.03,23.1,87.0,7.6,0.0
2013-03-25 22:00:00,126.906,23.0,89.0,9.4,0.0
2013-03-25 22:30:00,125.73,23.1,89.0,5.4,0.0
2013-03-25 23:00:00,105.14,23.6,85.0,7.6,0.0
2013-03-25 23:30:00,87.172,23.7,84.0,9.4,0.0
2013-03-26 00:00:00,79.062,23.0,85.0,11.2,0.0
2013-03-26 00:30:00,69.348,22.4,87.0,9.4,0.0
2013-03-26 01:00:00,69.678,22.1,87.0,7.6,0.0
2013-03-26 01:30:00,66.988,22.1,87.0,1.8,0.0
2013-03-26 02:00:00,63.74,22.3,86.0,9.4,5.1
2013-03-26 02:30:00,63.434,22.0,87.0,11.2,32.0
2013-03-26 03:00:00,58.054,22.1,87.0,9.4,52.3
2013-03-26 03:30:00,58.412,21.9,86.0,9.4,56.2
2013-03-26 04:00:00,54.408,21.7,86.0,9.4,56.2
2013-03-26 04:30:00,53.684,22.0,84.0,7.6,55.7
2013-03-26 05:00:00,58.576,22.2,82.0,7.6,55.2
2013-03-26 05:30:00,61.742,22.1,82.0,11.2,55.5
2013-03-26 06:00:00,63.436,22.7,79.0,7.6,57.4
2013-03-26 06:30:00,74.386,21.9,81.0,13.0,71.9
2013-03-26 07:00:00,79.528,22.1,79.0,13.0,83.2
2013-03-26 07:30:00,89.25200000000001,23.7,71.0,9.4,60.3
2013-03-26 08:00:00,82.21600000000001,23.0,73.0,11.2,19.5
2013-03-26 08:30:00,67.322,24.8,67.0,11.2,24.1
2013-03-26 09:00:00,61.324,25.3,65.0,14.8,39.0
2013-03-26 09:30:00,23.316000000000003,25.2,66.0,14.8,43.5
2013-03-26 10:00:00,24.412,26.1,64.0,13.0,43.9
2013-03-26 10:30:00,21.328000000000003,26.4,63.0,13.0,37.0
2013-03-26 11:00:00,17.992000000000004,26.5,63.0,9.4,28.5
2013-03-26 11:30:00,8.757999999999996,27.4,60.0,16.6,24.8
2013-03-26 12:00:00,-25.685999999999993,27.1,59.0,24.1,22.3
2013-03-26 12:30:00,-38.510000000000005,28.0,57.0,27.7,15.4
2013-03-26 13:00:00,-43.94000000000001,27.3,60.0,27.7,8.6
2013-03-26 13:30:00,-47.272000000000006,26.7,64.0,27.7,17.3
2013-03-26 14:00:00,-45.263999999999996,27.8,60.0,29.5,30.2
2013-03-26 14:30:00,-7.957999999999998,27.6,63.0,29.5,48.9
2013-03-26 15:00:00,2.466000000000008,26.7,68.0,31.3,64.6
2013-03-26 15:30:00,17.212000000000003,26.5,70.0,33.5,52.5
2013-03-26 16:00:00,43.982,26.6,70.0,33.5,35.6
2013-03-26 16:30:00,56.211999999999996,26.3,69.0,29.5,38.7
2013-03-26 17:00:00,47.194,26.0,70.0,33.5,45.7
2013-03-26 17:30:00,84.812,25.8,70.0,31.3,33.6
2013-03-26 18:00:00,118.53399999999999,25.5,71.0,31.3,11.1
2013-03-26 18:30:00,127.98400000000001,25.5,71.0,27.7,0.0
2013-03-26 19:00:00,136.658,24.9,76.0,29.5,0.0
2013-03-26 19:30:00,133.242,24.8,76.0,24.1,0.0
2013-03-26 20:00:00,132.98,24.8,76.0,27.7,0.0
2013-03-26 20:30:00,140.11599999999999,24.6,76.0,27.7,0.0
2013-03-26 21:00:00,135.646,24.8,76.0,27.7,0.0
2013-03-26 21:30:00,127.98,24.5,77.0,25.9,0.0
2013-03-26 22:00:00,121.03399999999999,24.4,79.0,27.7,0.0
2013-03-26 22:30:00,124.044,24.3,77.0,25.9,0.0
2013-03-26 23:00:00,110.414,23.8,80.0,18.4,0.0
2013-03-26 23:30:00,90.148,23.7,80.0,14.8,0.0
2013-03-27 00:00:00,83.702,23.3,81.0,11.2,0.0
2013-03-27 00:30:00,67.536,23.0,83.0,5.4,0.0
2013-03-27 01:00:00,69.88000000000001,22.7,84.0,1.8,0.0
2013-03-27 01:30:00,65.92399999999999,22.6,84.0,7.6,0.0
2013-03-27 02:00:00,63.43,21.8,88.0,9.4,0.0
2013-03-27 02:30:00,60.461999999999996,21.7,89.0,7.6,0.0
2013-03-27 03:00:00,58.186,21.4,91.0,13.0,0.0
2013-03-27 03:30:00,56.152,21.8,87.0,13.0,0.0
2013-03-27 04:00:00,49.848,22.6,84.0,13.0,0.0
2013-03-27 04:30:00,50.376,22.5,83.0,9.4,0.0
2013-03-27 05:00:00,52.147999999999996,21.6,86.0,9.4,0.0
2013-03-27 05:30:00,55.534,22.7,81.0,7.6,0.0
2013-03-27 06:00:00,59.336,22.6,82.0,13.0,0.0
2013-03-27 06:30:00,74.43599999999999,22.9,80.0,13.0,0.0
2013-03-27 07:00:00,84.83200000000001,23.7,76.0,13.0,0.0
2013-03-27 07:30:00,81.02199999999999,24.2,74.0,9.4,0.0
2013-03-27 08:00:00,86.554,25.1,70.0,11.2,3.3
2013-03-27 08:30:00,66.92,25.5,69.0,11.2,9.9
2013-03-27 09:00:00,52.026,26.0,66.0,11.2,3.5
2013-03-27 09:30:00,28.101999999999997,27.1,60.0,11.2,0.0
2013-03-27 10:00:00,10.793999999999997,27.8,58.0,11.2,0.0
2013-03-27 10:30:00,-14.171999999999997,27.9,58.0,11.2,0.0
2013-03-27 11:00:00,-26.760000000000005,28.8,55.0,20.5,0.0
2013-03-27 11:30:00,-46.79799999999999,28.3,58.0,22.3,0.0
2013-03-27 12:00:00,-58.965999999999994,28.4,56.0,24.1,0.3
2013-03-27 12:30:00,-59.80000000000001,27.8,58.0,24.1,5.2
2013-03-27 13:00:00,-62.900000000000006,28.1,58.0,22.3,10.7
2013-03-27 13:30:00,-56.231999999999985,28.5,58.0,18.4,8.3
2013-03-27 14:00:00,-54.620000000000005,28.4,57.0,24.1,4.1
2013-03-27 14:30:00,-39.282,28.2,58.0,27.7,4.0
2013-03-27 15:00:00,-34.818,27.7,61.0,29.5,4.6
2013-03-27 15:30:00,-25.407999999999987,29.1,54.0,33.5,3.8
2013-03-27 16:00:00,5.825999999999993,29.1,54.0,33.5,4.6
2013-03-27 16:30:00,39.22399999999999,27.9,57.0,37.1,0.0
2013-03-27 17:00:00,69.324,26.7,62.0,38.9,0.0
2013-03-27 17:30:00,105.86200000000001,26.4,65.0,33.5,0.0
2013-03-27 18:00:00,135.828,26.1,68.0,35.3,0.0
2013-03-27 18:30:00,146.0,25.6,71.0,38.9,0.0
2013-03-27 19:00:00,168.586,25.5,72.0,37.1,0.0
2013-03-27 19:30:00,146.844,25.1,73.0,38.9,0.0
2013-03-27 20:00:00,156.51999999999998,25.1,73.0,33.5,0.0
2013-03-27 20:30:00,150.83999999999997,25.0,73.0,35.3,0.0
2013-03-27 21:00:00,150.268,24.8,74.0,37.1,0.0
2013-03-27 21:30:00,149.00799999999998,24.7,74.0,38.9,0.0
2013-03-27 22:00:00,141.482,24.4,75.0,35.3,0.0
2013-03-27 22:30:00,141.88,24.1,76.0,29.5,0.0
2013-03-27 23:00:00,113.468,24.3,75.0,22.3,0.0
2013-03-27 23:30:00,101.396,24.2,75.0,18.4,0.0
2013-03-28 00:00:00,82.634,23.6,78.0,20.5,0.0
2013-03-28 00:30:00,73.74,23.7,77.0,16.6,0.0
2013-03-28 01:00:00,75.276,22.4,83.0,13.0,0.0
2013-03-28 01:30:00,69.126,22.6,83.0,11.2,0.0
2013-03-28 02:00:00,63.274,21.9,86.0,11.2,0.0
2013-03-28 02:30:00,60.44,21.5,88.0,13.0,0.0
2013-03-28 03:00:00,62.53,21.6,87.0,18.4,0.0
2013-03-28 03:30:00,62.544,22.0,85.0,14.8,0.0
2013-03-28 04:00:00,52.402,22.0,84.0,11.2,0.0
2013-03-28 04:30:00,52.97,21.8,86.0,11.2,0.0
2013-03-28 05:00:00,52.974,22.4,82.0,16.6,0.0
2013-03-28 05:30:00,60.538,22.8,79.0,20.5,0.0
2013-03-28 06:00:00,59.312,23.2,78.0,11.2,3.4
2013-03-28 06:30:00,74.484,23.6,75.0,7.6,10.8
2013-03-28 07:00:00,81.032,23.7,75.0,11.2,11.2
2013-03-28 07:30:00,88.66799999999999,24.4,70.0,13.0,8.9
2013-03-28 08:00:00,86.944,25.3,66.0,11.2,5.7
2013-03-28 08:30:00,67.15,26.0,63.0,13.0,0.0
2013-03-28 09:00:00,43.434,26.6,60.0,13.0,0.0
2013-03-28 09:30:00,21.663999999999994,27.5,56.0,14.8,0.0
2013-03-28 10:00:00,-2.5,28.6,52.0,14.8,0.5
2013-03-28 10:30:00,-16.787999999999997,30.1,45.0,16.6,0.0
2013-03-28 11:00:00,-36.126000000000005,31.9,34.0,14.8,0.0
2013-03-28 11:30:00,-44.573999999999984,32.5,33.0,20.5,0.9
2013-03-28 12:00:00,-50.468,32.8,31.0,18.4,8.5
2013-03-28 12:30:00,-40.71799999999999,33.5,30.0,18.4,8.0
2013-03-28 13:00:00,-42.19000000000001,34.0,29.0,25.9,8.5
2013-03-28 13:30:00,-42.04999999999998,32.0,35.0,9.4,43.7
2013-03-28 14:00:00,-22.732000000000014,31.6,34.0,16.6,75.4
2013-03-28 14:30:00,24.690000000000012,32.3,30.0,13.0,69.8
2013-03-28 15:00:00,70.54599999999999,32.6,30.0,11.2,53.2
2013-03-28 15:30:00,86.146,32.7,30.0,22.3,36.2
2013-03-28 16:00:00,67.536,32.4,32.0,22.3,26.0
2013-03-28 16:30:00,50.992000000000004,28.8,51.0,20.5,50.0
2013-03-28 17:00:00,92.22199999999998,30.0,46.0,18.4,78.2
2013-03-28 17:30:00,135.34199999999998,30.6,36.0,25.9,71.8
2013-03-28 18:00:00,159.06400000000002,24.3,72.0,31.3,54.2
2013-03-28 18:30:00,179.086,23.4,79.0,16.6,49.4
2013-03-28 19:00:00,163.4,23.0,81.0,16.6,49.7
2013-03-28 19:30:00,143.146,23.8,80.0,13.0,59.8
2013-03-28 20:00:00,127.336,23.9,77.0,13.0,70.7
2013-03-28 20:30:00,133.862,23.4,80.0,16.6,77.7
2013-03-28 21:00:00,130.996,23.4,80.0,16.6,82.8
2013-03-28 21:30:00,132.18599999999998,23.3,80.0,14.8,83.8
2013-03-28 22:00:00,129.224,22.4,85.0,13.0,83.8
2013-03-28 22:30:00,123.50800000000001,22.1,87.0,13.0,83.5
2013-03-28 23:00:00,102.706,21.6,89.0,16.6,81.7
2013-03-28 23:30:00,102.23,21.6,79.0,22.3,58.5
2013-03-29 00:00:00,74.596,21.1,58.0,37.1,16.5
2013-03-29 00:30:00,75.538,20.0,46.0,33.5,0.0
2013-03-29 01:00:00,68.444,19.5,47.0,33.5,0.0
2013-03-29 01:30:00,68.432,19.3,50.0,42.5,0.0
2013-03-29 02:00:00,59.564,18.6,53.0,33.5,0.0
2013-03-29 02:30:00,61.37,18.3,53.0,33.5,0.0
2013-03-29 03:00:00,53.802,18.0,55.0,31.3,0.0
2013-03-29 03:30:00,54.284,17.9,55.0,27.7,0.0
2013-03-29 04:00:00,53.72,17.3,57.0,24.1,0.0
2013-03-29 04:30:00,50.705999999999996,17.3,58.0,18.4,0.0
2013-03-29 05:00:00,50.164,17.4,57.0,18.4,0.0
2013-03-29 05:30:00,53.866,17.5,57.0,24.1,0.0
2013-03-29 06:00:00,54.856,17.4,56.0,16.6,0.0
2013-03-29 06:30:00,56.214,17.4,57.0,16.6,0.0
2013-03-29 07:00:00,57.989999999999995,17.6,57.0,20.5,0.0
2013-03-29 07:30:00,67.594,17.9,57.0,24.1,0.0
2013-03-29 08:00:00,73.57400000000001,18.3,58.0,24.1,0.0
2013-03-29 08:30:00,60.61200000000001,18.9,57.0,20.5,0.0
2013-03-29 09:00:00,47.81,19.6,58.0,20.5,0.7
2013-03-29 09:30:00,29.677999999999997,19.6,61.0,20.5,24.0
2013-03-29 10:00:00,9.397999999999996,19.8,65.0,24.1,54.0
2013-03-29 10:30:00,-1.8499999999999943,19.2,63.0,25.9,66.1
2013-03-29 11:00:00,-9.944000000000003,19.4,66.0,27.7,72.8
2013-03-29 11:30:00,8.953999999999994,19.4,56.0,33.5,66.9
2013-03-29 12:00:00,34.89,19.5,56.0,33.5,56.6
2013-03-29 12:30:00,31.88000000000001,20.1,52.0,31.3,42.6
2013-03-29 13:00:00,14.891999999999996,19.8,52.0,31.3,28.2
2013-03-29 13:30:00,-24.708,19.5,52.0,27.7,34.2
2013-03-29 14:00:00,-27.828000000000003,19.6,54.0,27.7,43.9
2013-03-29 14:30:00,-6.895999999999987,19.6,52.0,27.7,36.3
2013-03-29 15:00:00,-3.25,20.4,52.0,29.5,22.9
2013-03-29 15:30:00,-8.018,20.1,51.0,25.9,13.1
2013-03-29 16:00:00,0.5579999999999927,20.2,50.0,24.1,6.6
2013-03-29 16:30:00,24.756,19.6,56.0,24.1,0.0
2013-03-29 17:00:00,34.26,19.5,55.0,25.9,0.0
2013-03-29 17:30:00,56.19200000000001,19.4,53.0,20.5,0.0
2013-03-29 18:00:00,94.854,19.2,53.0,20.5,0.0
2013-03-29 18:30:00,109.08,19.4,52.0,22.3,0.0
2013-03-29 19:00:00,118.876,19.5,52.0,18.4,0.0
2013-03-29 19:30:00,121.83,19.5,51.0,18.4,0.0
2013-03-29 20:00:00,122.724,19.6,48.0,16.6,0.0
2013-03-29 20:30:00,117.038,19.6,52.0,18.4,0.0
2013-03-29 21:00:00,106.916,19.7,48.0,16.6,0.0
2013-03-29 21:30:00,99.874,19.5,51.0,13.0,0.0
2013-03-29 22:00:00,104.252,19.2,53.0,13.0,0.0
2013-03-29 22:30:00,100.348,18.9,54.0,11.2,0.0
2013-03-29 23:00:00,94.30199999999999,18.8,54.0,9.4,0.0
2013-03-29 23:30:00,77.36200000000001,18.6,52.0,9.4,0.0
2013-03-30 00:00:00,65.134,18.6,57.0,9.4,0.0
2013-03-30 00:30:00,59.744,17.3,63.0,13.0,0.0
2013-03-30 01:00:00,59.546,17.2,62.0,9.4,0.0
2013-03-30 01:30:00,57.052,16.5,65.0,13.0,0.0
2013-03-30 02:00:00,51.586,16.2,67.0,13.0,0.0
2013-03-30 02:30:00,57.746,15.9,68.0,13.0,0.0
2013-03-30 03:00:00,54.278,15.7,67.0,11.2,0.0
2013-03-30 03:30:00,56.967999999999996,15.8,67.0,9.4,0.0
2013-03-30 04:00:00,48.174,15.5,69.0,7.6,0.0
2013-03-30 04:30:00,44.27,15.4,69.0,14.8,0.0
2013-03-30 05:00:00,45.882,15.5,69.0,13.0,0.0
2013-03-30 05:30:00,55.506,15.7,68.0,11.2,0.0
2013-03-30 06:00:00,56.05,16.0,67.0,9.4,3.5
2013-03-30 06:30:00,59.156,16.7,65.0,11.2,11.5
2013-03-30 07:00:00,62.654,17.1,64.0,11.2,12.8
2013-03-30 07:30:00,67.218,18.5,58.0,9.4,10.0
2013-03-30 08:00:00,62.858,19.0,57.0,11.2,9.0
2013-03-30 08:30:00,58.644000000000005,20.6,52.0,13.0,10.5
2013-03-30 09:00:00,44.492000000000004,21.4,49.0,13.0,4.8
2013-03-30 09:30:00,30.903999999999996,22.9,43.0,11.2,0.1
2013-03-30 10:00:00,5.939999999999998,22.4,42.0,13.0,0.0
2013-03-30 10:30:00,-7.063999999999993,22.8,41.0,13.0,0.0
2013-03-30 11:00:00,-24.738,24.1,37.0,16.6,0.0
2013-03-30 11:30:00,-38.322,24.9,36.0,22.3,1.7
2013-03-30 12:00:00,-53.09800000000001,23.9,40.0,16.6,4.8
2013-03-30 12:30:00,-63.568,23.3,42.0,16.6,0.6
2013-03-30 13:00:00,-71.61,23.9,41.0,18.4,0.0
2013-03-30 13:30:00,-69.596,24.8,39.0,20.5,10.8
2013-03-30 14:00:00,-62.786,24.0,43.0,24.1,29.9
2013-03-30 14:30:00,-51.50200000000001,24.1,45.0,27.7,17.3
2013-03-30 15:00:00,-25.342,24.6,44.0,27.7,0.7
2013-03-30 15:30:00,-37.56000000000002,24.1,47.0,27.7,3.1
2013-03-30 16:00:00,-31.226,24.2,46.0,27.7,14.8
2013-03-30 16:30:00,-9.594000000000008,22.8,52.0,31.3,14.1
2013-03-30 17:00:00,22.344,23.0,52.0,29.5,6.3
2013-03-30 17:30:00,63.694,22.7,56.0,29.5,0.0
2013-03-30 18:00:00,78.32,22.4,57.0,24.1,0.0
2013-03-30 18:30:00,104.36,22.7,56.0,22.3,0.0
2013-03-30 19:00:00,102.686,22.4,58.0,22.3,0.0
2013-03-30 19:30:00,107.41000000000001,22.2,59.0,20.5,0.0
2013-03-30 20:00:00,105.85600000000001,21.8,61.0,16.6,5.9
2013-03-30 20:30:00,112.502,21.8,61.0,20.5,40.1
2013-03-30 21:00:00,109.066,21.8,62.0,16.6,65.4
2013-03-30 21:30:00,99.064,22.2,63.0,14.8,64.6
2013-03-30 22:00:00,89.446,22.0,65.0,13.0,57.7
2013-03-30 22:30:00,88.228,21.5,67.0,11.2,55.7
2013-03-30 23:00:00,84.384,21.5,67.0,13.0,55.1
2013-03-30 23:30:00,78.998,21.2,67.0,13.0,55.0
2013-03-31 00:00:00,68.284,21.2,67.0,13.0,55.0
2013-03-31 00:30:00,56.584,20.1,72.0,11.2,55.0
2013-03-31 01:00:00,62.228,19.4,76.0,11.2,55.0
2013-03-31 01:30:00,59.442,19.8,72.0,11.2,55.0
2013-03-31 02:00:00,52.147999999999996,19.5,73.0,13.0,56.2
2013-03-31 02:30:00,55.03,19.3,76.0,14.8,69.3
2013-03-31 03:00:00,49.474,19.1,74.0,14.8,81.8
2013-03-31 03:30:00,50.324,19.0,74.0,11.2,86.9
2013-03-31 04:00:00,48.466,18.4,77.0,20.5,89.9
2013-03-31 04:30:00,45.082,18.1,77.0,13.0,92.2
2013-03-31 05:00:00,50.486,18.8,73.0,13.0,93.5
2013-03-31 05:30:00,53.5,18.1,76.0,18.4,85.6
2013-03-31 06:00:00,54.666000000000004,18.3,77.0,14.8,71.2
2013-03-31 06:30:00,53.506,18.1,78.0,14.8,76.2
2013-03-31 07:00:00,52.386,18.1,76.0,16.6,84.7
2013-03-31 07:30:00,67.834,18.3,76.0,18.4,84.6
2013-03-31 08:00:00,77.912,18.7,69.0,16.6,77.4
2013-03-31 08:30:00,82.89999999999999,19.7,58.0,16.6,72.7
2013-03-31 09:00:00,95.0,20.6,48.0,14.8,76.2
2013-03-31 09:30:00,87.416,21.9,42.0,14.8,69.2
2013-03-31 10:00:00,79.24600000000001,22.5,42.0,24.1,54.6
2013-03-31 10:30:00,62.711999999999996,23.0,37.0,24.1,28.3
2013-03-31 11:00:00,35.28,23.9,38.0,22.3,2.2
2013-03-31 11:30:00,11.362000000000009,23.4,40.0,16.6,13.2
2013-03-31 12:00:00,3.337999999999994,23.8,41.0,13.0,35.0
2013-03-31 12:30:00,14.681999999999988,24.0,45.0,22.3,33.2
2013-03-31 13:00:00,20.283999999999992,23.8,43.0,27.7,25.5
2013-03-31 13:30:00,3.6559999999999917,23.9,43.0,31.3,22.3
2013-03-31 14:00:00,-15.444000000000003,23.3,45.0,31.3,20.1
2013-03-31 14:30:00,-5.212000000000003,22.9,50.0,31.3,15.9
2013-03-31 15:00:00,-12.456000000000003,23.4,48.0,25.9,12.2
2013-03-31 15:30:00,-4.103999999999999,22.9,49.0,27.7,23.3
2013-03-31 16:00:00,-2.4639999999999986,23.0,52.0,22.3,34.4
2013-03-31 16:30:00,7.843999999999994,22.7,50.0,22.3,28.6
2013-03-31 17:00:00,23.267999999999994,22.4,51.0,25.9,9.6
2013-03-31 17:30:00,47.227999999999994,22.3,58.0,20.5,0.0
2013-03-31 18:00:00,91.036,21.9,60.0,16.6,0.0
2013-03-31 18:30:00,90.30199999999999,21.6,61.0,16.6,0.0
2013-03-31 19:00:00,102.28399999999999,21.6,65.0,16.6,0.0
2013-03-31 19:30:00,115.774,21.7,66.0,20.5,0.0
2013-03-31 20:00:00,119.796,21.8,66.0,18.4,5.1
2013-03-31 20:30:00,110.29,22.0,62.0,20.5,32.0
2013-03-31 21:00:00,103.178,21.9,60.0,22.3,52.3
2013-03-31 21:30:00,103.14399999999999,21.9,59.0,24.1,56.2
2013-03-31 22:00:00,100.098,21.0,53.0,24.1,56.2
2013-03-31 22:30:00,95.784,18.1,83.0,22.3,56.2
2013-03-31 23:00:00,88.47200000000001,17.8,87.0,11.2,54.9
2013-03-31 23:30:00,73.66,18.2,86.0,20.5,38.1
2013-04-01 00:00:00,63.42,17.9,86.0,16.6,12.0
2013-04-01 00:30:00,62.124,17.5,87.0,16.6,0.0
2013-04-01 01:00:00,57.438,17.3,91.0,13.0,0.0
2013-04-01 01:30:00,52.397999999999996,18.0,87.0,13.0,0.0
2013-04-01 02:00:00,50.162,17.8,90.0,14.8,0.0
2013-04-01 02:30:00,51.418000000000006,17.7,89.0,9.4,0.0
2013-04-01 03:00:00,53.948,17.7,92.0,27.7,0.0
2013-04-01 03:30:00,50.416,17.6,85.0,16.6,0.0
2013-04-01 04:00:00,46.226,17.7,89.0,13.0,0.0
2013-04-01 04:30:00,45.514,17.4,91.0,16.6,0.0
2013-04-01 05:00:00,46.384,17.5,91.0,13.0,0.0
2013-04-01 05:30:00,48.772,17.2,91.0,11.2,0.0
2013-04-01 06:00:00,47.752,17.8,86.0,9.4,5.4
2013-04-01 06:30:00,50.402,17.6,90.0,11.2,34.6
2013-04-01 07:00:00,53.544,18.2,88.0,11.2,56.6
2013-04-01 07:30:00,65.03999999999999,17.7,89.0,11.2,59.5
2013-04-01 08:00:00,67.33800000000001,18.2,87.0,9.4,52.5
2013-04-01 08:30:00,61.164,18.4,83.0,1.8,35.0
2013-04-01 09:00:00,59.274,18.9,80.0,7.6,17.5
2013-04-01 09:30:00,51.77799999999999,19.6,75.0,7.6,26.4
2013-04-01 10:00:00,35.184,20.1,75.0,7.6,44.0
2013-04-01 10:30:00,25.494,20.8,72.0,11.2,48.5
2013-04-01 11:00:00,30.960000000000008,20.5,73.0,11.2,48.8
2013-04-01 11:30:00,18.704000000000008,21.2,71.0,11.2,36.4
2013-04-01 12:00:00,20.714,22.0,72.0,13.0,20.0
2013-04-01 12:30:00,16.12599999999999,21.6,71.0,14.8,12.2
2013-04-01 13:00:00,-0.519999999999996,22.2,68.0,13.0,6.9
2013-04-01 13:30:00,-1.1600000000000108,22.9,63.0,14.8,1.6
2013-04-01 14:00:00,-27.85000000000001,22.6,67.0,16.6,0.0
2013-04-01 14:30:00,-36.40599999999999,22.5,64.0,16.6,0.0
2013-04-01 15:00:00,-34.878,22.6,62.0,16.6,0.0
2013-04-01 15:30:00,-26.504000000000005,22.5,61.0,16.6,6.5
2013-04-01 16:00:00,-13.575999999999993,22.4,64.0,20.5,20.9
2013-04-01 16:30:00,6.631999999999991,22.1,67.0,20.5,28.5
2013-04-01 17:00:00,37.97599999999999,21.6,70.0,20.5,34.2
2013-04-01 17:30:00,67.828,21.3,73.0,18.4,26.0
2013-04-01 18:00:00,93.11399999999999,21.3,71.0,18.4,9.6
2013-04-01 18:30:00,117.914,21.3,72.0,14.8,0.0
2013-04-01 19:00:00,130.30800000000002,21.4,69.0,9.4,0.0
2013-04-01 19:30:00,128.696,21.5,68.0,11.2,0.0
2013-04-01 20:00:00,124.754,21.6,68.0,11.2,0.0
2013-04-01 20:30:00,120.492,22.2,64.0,9.4,0.0
2013-04-01 21:00:00,115.594,21.6,69.0,13.0,0.0
2013-04-01 21:30:00,114.11200000000001,21.2,71.0,14.8,0.0
2013-04-01 22:00:00,101.47,20.8,72.0,14.8,0.0
2013-04-01 22:30:00,94.33399999999999,20.2,76.0,13.0,0.0
2013-04-01 23:00:00,86.572,20.4,74.0,18.4,0.0
2013-04-01 23:30:00,73.824,20.6,72.0,16.6,0.0
2013-04-02 00:00:00,67.676,20.6,73.0,14.8,0.0
2013-04-02 00:30:00,57.266,20.4,73.0,14.8,0.0
2013-04-02 01:00:00,52.602,20.1,75.0,13.0,0.0
2013-04-02 01:30:00,52.18,19.4,79.0,11.2,0.0
2013-04-02 02:00:00,46.944,19.1,81.0,11.2,0.0
2013-04-02 02:30:00,47.68,18.4,85.0,13.0,0.0
2013-04-02 03:00:00,48.058,18.1,87.0,14.8,0.0
2013-04-02 03:30:00,50.942,17.9,85.0,13.0,0.0
2013-04-02 04:00:00,48.501999999999995,18.0,81.0,7.6,0.0
2013-04-02 04:30:00,44.196,17.8,83.0,11.2,0.0
2013-04-02 05:00:00,45.796,17.6,75.0,11.2,0.0
2013-04-02 05:30:00,53.214,17.5,74.0,14.8,0.0
2013-04-02 06:00:00,55.257999999999996,17.0,79.0,16.6,0.0
2013-04-02 06:30:00,61.798,17.3,70.0,14.8,0.0
2013-04-02 07:00:00,69.30199999999999,17.1,70.0,9.4,0.0
2013-04-02 07:30:00,79.538,17.8,67.0,11.2,0.0
2013-04-02 08:00:00,75.46199999999999,18.8,58.0,16.6,3.2
2013-04-02 08:30:00,62.934,20.1,51.0,18.4,11.0
